Input,INTENT
Oh I just wanted to know when the technician was gonna get y'all said between nine and ten,cnfm appt
It says that the tech has arrived but no one has come to my door or contacted me to get in,cnfm appt
Where's the technician,cnfm appt
No that's okay now he hasn't gotten here yet right,cnfm appt
I just want to make sure he's coming,cnfm appt
Can I get a confirmation number on that,cnfm appt
I need to talk about my appointment time,cnfm appt
Confirmed confirmed,cnfm appt
Confirming appointment for eleven a.m.,cnfm appt
Yeah we just went on a technician,cnfm appt
Just confirm it,cnfm appt
To confirm my appointment,cnfm appt
One one three three I don't know I don't have I don't I don't know,cnfm appt
Confirm it,cnfm appt
Confirm it,cnfm appt
I need to tell you I know what the problem is the cable the cable line from the box,cnfm appt
Just confirming that's all,cnfm appt
I just wanted to confirm the date,cnfm appt
Technician not shown up yet,cnfm appt
I have an appointment and I want to know why he is coming,cnfm appt
I need to know the purpose of his coming department,cnfm appt
I want to know how the wire is gonna be a run from the fiber optics box to my house,cnfm appt
Confirm,cnfm appt
Just want to confirm my appointment,cnfm appt
Yes I know what family video,cnfm appt
I just needed to know the time,cnfm appt
That's all I needed to know thank you,cnfm appt
I just wanted to confirm,cnfm appt
I received a call one one six,cnfm appt
No phone rang one time and I was wondering what it was because it one oh five deriding one time that's all,cnfm appt
You called me,cnfm appt
Just wanted to make sure we're still on,cnfm appt
Just waiting for the technician,cnfm appt
I received a telephone call while ago,cnfm appt
Tell me,cnfm appt
I want to tell you who was gonna meet you,cnfm appt
Details,cnfm appt
That's it I just want to make sure,cnfm appt
I didn't know our weather is gonna be kind of bad I didn't know if Thursday would be better for them to come Thursday instead of Wednesday,cnfm appt
I just wanted to confirm,cnfm appt
Change the time of my appointment,cnfm appt
Confirmation time,cnfm appt
Appointment was supposed to be today,cnfm appt
My item hasn't been delivered,cnfm appt
My product hasn't been delivered,cnfm appt
I want to know if I have the right address they have the right address,cnfm appt
My product that you ordered hasn't been delivered,cnfm appt
The item that was to be delivered hasn't been delivered for the technician this set it up,cnfm appt
Yeah item hasn't been delivered they were supposed to bring me,cnfm appt
Thank you confirmation Holbrook,cnfm appt
Confirmation of con,cnfm appt
Correct address for appointment,cnfm appt
Scheduled appointment,cnfm appt
Well good tech call Dan,cnfm appt
Wrong time for appointment,cnfm appt
Confirm the appointment please,cnfm appt
Confirm please,cnfm appt
That's all I needed to know,cnfm appt
I need to confirm,cnfm appt
Confirm appointment,cnfm appt
Confirm please,cnfm appt
I just need to confirm,cnfm appt
I just got a missed call and I just wanna know what's the reason for the call,cnfm appt
I recently got a call about ten minutes ago,cnfm appt
Just to see what time it was coming,cnfm appt
The technician is not here technician is not here,cnfm appt
I'm calling because the TV is not working,cnfm appt
The technician is not here and I'm at eight o'clock,cnfm appt
That is not the appointment I set-up,cnfm appt
Need confirmation on the wireless,cnfm appt
I'm all set I know about the appointment I'm ready for,cnfm appt
Yes that's correct,cnfm appt
It's confirmed that's all I wanted to know,cnfm appt
I just want to make sure it was confirmed,cnfm appt
Good this is telling me to call you and my cable is off,cnfm appt
I want to verify my address,cnfm appt
No that is not it's fine I just need to confirm,cnfm appt
Correct,cnfm appt
I just want to make sure that I'm able to receive spectrum services at my address,cnfm appt
Please confirm that again,cnfm appt
Is there a confirmation number with that,cnfm appt
What time is it,cnfm appt
Appointment time change,cnfm appt
Well I'm gonna tell you eight oh nine three,cnfm appt
Nothing more was just confirming,cnfm appt
The technician called but I was in the bathroom and I couldn't come out to pick up the call,cnfm appt
Hi he called and I was in the bathroom and pick up the call,cnfm appt
Why you called me,cnfm appt
I'm calling because I want to disconnect,cnfm appt
When is my appointment,cnfm appt
Confirm,cnfm appt
Technician appeared to be here for the last ten minutes but it's not ReachOut,cnfm appt
Confirm the appointment can I talk to someone please,cnfm appt
Where is the technician,cnfm appt
It's already seven p.m. technician is not here,cnfm appt
Your technician did not show up,cnfm appt
It's not necessary I've followed some instructions that were given to me and my service is working fine,cnfm appt
I don't know it I don't know it,cnfm appt
Change technician status,cnfm appt
It's okay thank you for confirming,cnfm appt
Thank you that's okay thank you I just wanted to confirm,cnfm appt
Call me instructions,cnfm appt
What security code I don't have nothing yet they have been put in the telephone for me Amado,cnfm appt
I need a technician here tonight,cnfm appt
Yes call me,cnfm appt
I'm just calling,cnfm appt
Okay are you gave me the time I wanted the time between eleven and twelve right,cnfm appt
I was just wondering if they have a training 6 and 7 still not here seven,cnfm appt
Appointment confirmation,cnfm appt
Confirm,cnfm appt
Where is the tech,cnfm appt
Just checking thank you,cnfm appt
I want to confirm my appointment,cnfm appt
How do I confirm,cnfm appt
Just want to confirm that he's coming,cnfm appt
Confirm,cnfm appt
I'm trying to find out can I get another appointment because I don't like you know,cnfm appt
That's it just confirming,cnfm appt
Confirm,cnfm appt
Verifying appointment,cnfm appt
Someone called my home but they don't leave a message and I wanna know why you're calling,cnfm appt
No that's enough thank you and have a good evening bye,cnfm appt
Yeah I want to know where to take quotes,cnfm appt
Where's the technician at,cnfm appt
I want to confirm which I will be waiting for him,cnfm appt
I want to confirm the appointment I will be waiting for him,cnfm appt
Um do you have a one o'clock appointment,cnfm appt
Technician has not showed up,cnfm appt
I don't have it with me I'm sorry,cnfm appt
Confirm appointment,cnfm appt
My appointment is at a later time not in eight minutes,cnfm appt
I need to know when the serviceman is coming,cnfm appt
My TV to be fixed no I don't wanna wait till Wednesday,cnfm appt
Well he isn't here yet and I wondered if he was coming today,cnfm appt
I wanted my appointment at five o'clock today,cnfm appt
I need the technician to call me,cnfm appt
No tomorrow won't work this isn't no it won't work,cnfm appt
Will the technician call me,cnfm appt
Weather technician call me again,cnfm appt
I just wanted to know,cnfm appt
Where's the technician is not here,cnfm appt
Confirm,cnfm appt
I want to make sure that technician is going to come,cnfm appt
I don't know what time you coming,cnfm appt
They haven't showed up yet and it's close to four o'clock I was just checking to make sure they're coming,cnfm appt
Technician technical support,cnfm appt
I just want to make sure we on,cnfm appt
Confirm my appointment,cnfm appt
Where's the technician,cnfm appt
Confirm it,cnfm appt
Okay I'll just call me back call me,cnfm appt
No that's good I just wanted to make sure it here,cnfm appt
Just confirmation of the appointment,cnfm appt
Just wanted to know when the appointment was,cnfm appt
Was gonna call me within the hours now it's quite a while ago to let me know what time is gonna be here today,cnfm appt
I just wanted to verify my appointment,cnfm appt
It's supposed to be today,cnfm appt
Tech nation is lost,cnfm appt
I want to confirm my appointment,cnfm appt
That's all I want and I just want to know if they were still coming,cnfm appt
I want to make sure that everything is okay and to confirm my appointment for tomorrow,cnfm appt
Give me the appointment time,cnfm appt
My appointment for tomorrow,cnfm appt
I just want to know what time the technician is gonna be at my house,cnfm appt
I want the appointment okay because it's still not working my Internet,cnfm appt
I just want to tell you haven't fixed it okay I got a message that it would 6 to 10 still not fixed,cnfm appt
I want to appointment to still come on,cnfm appt
The technician call me,cnfm appt
Want to make sure appointment confirmation will call when he is in the building,cnfm appt
Just make sure they come that's all,cnfm appt
Just wanted to make sure that appointment is still valid,cnfm appt
Confirm appointment,cnfm appt
No I want to keep the appointment but I'm having problems with my D V now,cnfm appt
I would also like to have my landline switched to spectrum,cnfm appt
I wanted to say today if I could if I could work on it with me but I don't know I'll just wait till tomorrow okay,cnfm appt
Technician messed up my Wi-Fi,cnfm appt
Go tomorrow from 4 to 5,cnfm appt
Did not receive a part in the mail for my Wi-Fi,cnfm appt
Well that's all I need to know thank you,cnfm appt
I did not receive a Wi-Fi router when I got my Internet in the mail,cnfm appt
No please confirm that appointment what time is it,cnfm appt
That's okay I just needed to know the time so between 1 and 2 right,cnfm appt
I'm just waiting on a technician,cnfm appt
No just confirming thank you,cnfm appt
Yes my appointment that was supposed to be today,cnfm appt
Nope that's very good thank you so much have a nice day,cnfm appt
The technician came to the wrong address,cnfm appt
I received a call and I'm calling back,cnfm appt
I was to call back this number that I just called and give them my PIN number and my account for AT&T,cnfm appt
Oh I just want to know what time he was coming,cnfm appt
Technician,cnfm appt
Appointment time,cnfm appt
Calling about the appointment,cnfm appt
About the technician,cnfm appt
I wanna know if this technician is coming,cnfm appt
Well I just wanted to know if you still gonna keep my appointment because I've had quite a few reminders from you but nobody's here yet,cnfm appt
Somebody called I don't know who,cnfm appt
You know I'm all set I need to just make sure the appointment kept,cnfm appt
Your technician is driving away from my house before my appointment was completed,cnfm appt
I wanted to let them know that yes I still want them to come,cnfm appt
Appointment confirmation,cnfm appt
You guys left me a voicemail,cnfm appt
Appointment confirmation,cnfm appt
Technician,cnfm appt
Calling about my appointment,cnfm appt
Can you please have technician call thirty minutes prior to arrival,cnfm appt
About my appointment tomorrow,cnfm appt
Just double checking that they're coming today,cnfm appt
You just confirmed it,cnfm appt
It's between two p.m. where's the technician,cnfm appt
Where's the technician,cnfm appt
Where's the technician,cnfm appt
Confirm appointment,cnfm appt
Confirm appointment,cnfm appt
Yes maybe I just wanted to know to check,cnfm appt
Yes dad I'll be here like to confirm the appointment,cnfm appt
No that that's all that's all I need to know,cnfm appt
Between five p.m. that's good that's what I want I just want to make sure I'm here,cnfm appt
I'm just wondering what's the weather tomorrow if they're going to be able to keep that appointment,cnfm appt
Wanna know if he still coming,cnfm appt
No that's all I needed to know thank you,cnfm appt
Technician is leaving,cnfm appt
Calling regarding the upcoming appointment,cnfm appt
Technician,cnfm appt
Connect me to a technician,cnfm appt
Confirm appointment,cnfm appt
No I'm just wait for the technician to arrive,cnfm appt
Technician please,cnfm appt
I need a technician please,cnfm appt
It's one o'clock and he hasn't shown up,cnfm appt
That's fine I just wanted to know when,cnfm appt
That's it confirmed,cnfm appt
No thank you have a nice day,cnfm appt
I'm about my appointment,cnfm appt
Buck and Berman technician,cnfm appt
Just checking on status,cnfm appt
Hi just got home and no one has been here that I,cnfm appt
That's fine I would just waiting for the appointment,cnfm appt
Question about the technician,cnfm appt
No everything is okay I will be waiting for the technician Eddie Preciado thank you,cnfm appt
Connect me to a technician,cnfm appt
I'm calling to confirm my appointment my appointment is confirmed correct,cnfm appt
The appointment is fine we are going to the appointment is fine it's okay confirmed we are good,cnfm appt
I I just wanted to know when they were going to arrive thank you very much,cnfm appt
Okay appoinement is eleven p.m. that's correct,cnfm appt
What day,cnfm appt
Once a technician,cnfm appt
It's no longer necessary the problem is has been fixed,cnfm appt
Just checking to see if it's correct,cnfm appt
No that's good I just wanted to know it was confirmed,cnfm appt
I'm just confirming his arrival he is not arrived yet,cnfm appt
I was confirming,cnfm appt
Just verify,cnfm appt
I'm calling about to see if they had time to come out today about my appointment,cnfm appt
I was just seeing if they have time today to come out,cnfm appt
I just wanted to confirm the time,cnfm appt
Appointment that they're going to arrive,cnfm appt
No this is fine I'm just confirming it,cnfm appt
No just check to see if there's a sooner appointment,cnfm appt
I just need to know what time that was going to be,cnfm appt
I want to confirm,cnfm appt
Supposed to be between 10 and 11,cnfm appt
No was just checking on my appointment that's all,cnfm appt
I was told that I would have appointment today is it possible to have an appointment today,cnfm appt
I want to make sure the appointment has been confirmed right now it says there's a hold on it,cnfm appt
I want to confirm the appointment,cnfm appt
What time will he be here,cnfm appt
That's all I needed to know,cnfm appt
Calling about my appointment,cnfm appt
Scheduling an appointment,cnfm appt
Just wanna make sure they're coming,cnfm appt
I want to know what gonna be install,cnfm appt
Confirm,cnfm appt
I want to know exactly what I'm getting,cnfm appt
The appointment window is over and the technician is not here,cnfm appt
It's almost eleven the technician has not called me and he is not here and I would like to know why,cnfm appt
You can have the technician call me,cnfm appt
Scheduling this appointment,cnfm appt
The technician is not here and it's almost eleven and he has not call me,cnfm appt
Well it's almost eleven and the technician has not called and he is not here,cnfm appt
Just making sure that's all,cnfm appt
Details,cnfm appt
Is there any appointments today,cnfm appt
Somebody called me and I'm calling back,cnfm appt
Supposed to be was Monday,cnfm appt
Call to discuss appointment,cnfm appt
Call this morning and call,cnfm appt
They haven't got here yet,cnfm appt
Mary called me I wanna speak with Mary,cnfm appt
Verify that,cnfm appt
I received a call saying it has been changed,cnfm appt
My appointment date,cnfm appt
Confirm appointment,cnfm appt
Confirm,cnfm appt
Okay confirmed thank you,cnfm appt
I need to find out what time they're coming,cnfm appt
What what no what time what date,cnfm appt
What time,cnfm appt
Confirm address,cnfm appt
Technician,cnfm appt
I just want to confirm it was Friday,cnfm appt
I just want to confirm,cnfm appt
Do you have an appointment earlier,cnfm appt
I would like to call for date,cnfm appt
I like to call,cnfm appt
I like to call for an update,cnfm appt
I just want to confirm that I know that I have the appointment,cnfm appt
Confirmed,cnfm appt
Man I do not have a security code someone asked me that before I do not have one,cnfm appt
That's all I wanted to know thank you,cnfm appt
I just wanted to know thank you very much bye-bye,cnfm appt
Do you want to later do you have a later one,cnfm appt
I just wanted to confirm and make sure they were coming,cnfm appt
Okay I'm waiting on the technicians I'm waiting on him,cnfm appt
They were supposed to come Saturday,cnfm appt
4 and 8 come call me,cnfm appt
That is a good time that's right I'm going for money tree,cnfm appt
Call me,cnfm appt
Hmmm just wanted to confirm it,cnfm appt
I'm confirming it,cnfm appt
Just checking account,cnfm appt
I'm just confirming the damn appointment lady okay,cnfm appt
Nothing I just come I'm confirming it,cnfm appt
Thank you very much but what you had the other ladies call and they all screwed me this morning,cnfm appt
Thank you correct but why did they ladies call me in that all screwed up,cnfm appt
Technician,cnfm appt
Just checking refund,cnfm appt
The technician up here supposed to be here yesterday they didn't show up,cnfm appt
No that's it just wanted to confirm thank you,cnfm appt
Confirmed,cnfm appt
Nothing thank you I'll call you you called me thank you,cnfm appt
I have an appointment today,cnfm appt
What time is my appointment,cnfm appt
Is there a confirmation number,cnfm appt
No I just want to check back to see what the call is about,cnfm appt
That's all that's all I wanted to know thank you,cnfm appt
No tell me the time again please,cnfm appt
Verify,cnfm appt
I want I want you to main tomorrow,cnfm appt
Schedule additional technician,cnfm appt
The guy showed up yet and it's got six minutes left,cnfm appt
Jack where the driver is,cnfm appt
The line drops when confirming issue,cnfm appt
I just wanted to confirm it,cnfm appt
The appointment was supposed to be at five p.m. that's what we were told,cnfm appt
Five p.m. is supposed to be the appointment that's what we were told,cnfm appt
We confirm that he was supposed to be there at five five p.m.,cnfm appt
Nothing I just wanted to make sure,cnfm appt
Supposed to be at five o'clock,cnfm appt
Because that shows a technician I have already around,cnfm appt
It is six thirty p.m. when the technician was scheduled to arrive,cnfm appt
Mike to confirm my appointment,cnfm appt
Confirm appointment,cnfm appt
Buying a technician,cnfm appt
That's I just want to know if you come in,cnfm appt
Oh I just want to know is he coming,cnfm appt
I want to confirm that your phone,cnfm appt
Estimated time of arrival for technician,cnfm appt
What time the technician here,cnfm appt
I want appointment tonight January,cnfm appt
I don't know where the technician is here,cnfm appt
You just confirmed it,cnfm appt
What time will he,cnfm appt
I just want to know if they're coming,cnfm appt
Confirm,cnfm appt
Confirming,cnfm appt
I want to know if they have a more definite timeframe or when is gonna be here,cnfm appt
Confirm,cnfm appt
I don't know anything about an appointment,cnfm appt
Confirm appointment,cnfm appt
I thought they give me some nullification they like a bigger on time I'm not signed up for,cnfm appt
About what my supposed to be today,cnfm appt
I just want to make sure you're still coming,cnfm appt
Technician,cnfm appt
Confirm visit from the technician I received a call,cnfm appt
Confirm confirm,cnfm appt
I like to confirm that I will be here for appointment,cnfm appt
I received a call,cnfm appt
Well I get a call from them,cnfm appt
Where's the technician now,cnfm appt
Yes the tech missions going to call me before he comes here,cnfm appt
I've heard nothing from tech,cnfm appt
Nothing I'll just wait okay,cnfm appt
Go to be here between three and four and I've got seven minutes before I just wondered if you got lost or something,cnfm appt
Confirmation,cnfm appt
Yes my phone number is that a tech call,cnfm appt
I was just wondering if the technician gonna be here in time,cnfm appt
The technician is here and we need to remove a box we are no longer going to use for my account,cnfm appt
I just need to know what time,cnfm appt
That's what I want to know how long I don't think he,cnfm appt
Crack technician,cnfm appt
Confirmation that they're gonna show up,cnfm appt
That's what I wanted to know thank you,cnfm appt
This is verified for him to come now,cnfm appt
I just want to know when he's coming,cnfm appt
I just need to know when they were coming,cnfm appt
Just checking in,cnfm appt
I wanna check on technical support wireless,cnfm appt
Is he supposed to call before you come here or not,cnfm appt
Technician,cnfm appt
I am waiting for him please,cnfm appt
I am waiting for him,cnfm appt
Yes I am waiting for him please,cnfm appt
I am waiting for him,cnfm appt
Hi I am waiting for him,cnfm appt
I got that that that they were not gonna go that's why I'm calling back,cnfm appt
Just wanted to make sure he was still coming,cnfm appt
I would just like to know the time that's what I called about the tabbed he's coming,cnfm appt
Will the driver be on time,cnfm appt
I just wanted to know where he was at,cnfm appt
Technician number,cnfm appt
Advance the date of the appointment,cnfm appt
Advance me date,cnfm appt
Bring back the technician,cnfm appt
I want to know if I still have it,cnfm appt
Track service tech,cnfm appt
Not okay thank you just confirm that,cnfm appt
My TV came on and I have to go to church,cnfm appt
My appointment was supposed to be today at ten a.m.,cnfm appt
No that that's fine that's fine but I thought that was a call saying that they had already fixed it but automatically,cnfm appt
What time is my appointment,cnfm appt
Issues with my technician not arriving,cnfm appt
Technician not coming to my address,cnfm appt
Technician issues,cnfm appt
You can that's it thank you just making sure,cnfm appt
That's all I needed to know,cnfm appt
I just want to check menu Convair,cnfm appt
When is the technician coming,cnfm appt
Appointment date and time,cnfm appt
No that's okay I just wanted the right time,cnfm appt
No I just wanted to get the right time for the appointment,cnfm appt
I just want to make sure they're gonna be here I keep getting a call from somebody about calling some number you know,cnfm appt
I need to know where my got my technician is located currently,cnfm appt
Check the status of my technician,cnfm appt
Conferment receipt technician please,cnfm appt
They called me and our and a half ago the technician is on the way he's still not here,cnfm appt
That's good that's good I'll be here waiting for repairman thank you,cnfm appt
I called this morning and someone was to be at my house within the hour,cnfm appt
I was just wondering what time it was I had gotten,cnfm appt
Confirm it,cnfm appt
Supposed to be here by one p.m.,cnfm appt
You told me my appointment was from three to four,cnfm appt
The appointment you gave me worth between three and four,cnfm appt
Confirm appointment,cnfm appt
I just wanted to make sure that they were coming,cnfm appt
Confirm,cnfm appt
Josh a technician come up here,cnfm appt
I just called me at nine o'clock this morning and I was wondering what they wanted,cnfm appt
I'm calling because they called me to see when my my my information restore restore,cnfm appt
Intel install date,cnfm appt
Scheduled appointment,cnfm appt
There are two driveways into my house I want you to know that flight doesn't leave VCs once it's blocked,cnfm appt
No that's all I wanted to know,cnfm appt
I just want to make sure that the apartment wasn't five or five thirty,cnfm appt
Tell me a message when I drivers quotes,cnfm appt
Tech not here yet,cnfm appt
I want to know what each day is,cnfm appt
I just double checking there's a message on the machine,cnfm appt
I would like to confirm my appointment,cnfm appt
Hi just wanted to confirm it,cnfm appt
Just want to make sure it was confirmed,cnfm appt
What the appointment assembly technician or a person to talk to,cnfm appt
Technician appointment,cnfm appt
Just confirming,cnfm appt
Technician appointment,cnfm appt
The technician said he was coming early but he hasn't arrived,cnfm appt
Confirmed,cnfm appt
I would like to know the date and time,cnfm appt
I received a call,cnfm appt
I need a technician please,cnfm appt
Can I have a technician please,cnfm appt
I would like to know if there is an opening today,cnfm appt
Hi I wish to seven o'clock with technician bye,cnfm appt
I want to close the beach technician this morning in the morning ready,cnfm appt
When we have sound on the TV now so we will not need technician,cnfm appt
Hey eureka Ultima technician,cnfm appt
Confirm it,cnfm appt
What time are they coming,cnfm appt
Confirm appointment,cnfm appt
You guys just called me,cnfm appt
I need to know,cnfm appt
I wanted to know if someone could run road today,cnfm appt
Very good technician thank you,cnfm appt
Technician appointment,cnfm appt
I did not respond to the phone call I got,cnfm appt
Confirming,cnfm appt
You seen our technician,cnfm appt
Where is my technician,cnfm appt
Confirm my appointment,cnfm appt
Well you just told me what time he'll be here so I'm gonna wait on him,cnfm appt
Supposed to be today,cnfm appt
Hey they called me,cnfm appt
Technician,cnfm appt
Someone called regarding your appointment,cnfm appt
Just confirming it,cnfm appt
No you called me,cnfm appt
I just wanted to make sure they are going to come today Sunday,cnfm appt
Good and good good okay okay I think someone is already here but,cnfm appt
I want to I just wanted to verify that I had an appointment today so,cnfm appt
I just received a call,cnfm appt
I just received a call,cnfm appt
Confirm appointment,cnfm appt
Confirm,cnfm appt
To check the balance if I still need the technician,cnfm appt
Your technician cut our lines warehouse yesterday,cnfm appt
I'm just confirming it,cnfm appt
Technician appointment,cnfm appt
That's all I want to know,cnfm appt
I don't know thank you have a good day bye,cnfm appt
Someone is already here,cnfm appt
Nobody has called me yet,cnfm appt
I miss a phone call about my appointment today,cnfm appt
Unless a call from you guys,cnfm appt
It would be helpful if you could tell me what much minutes,cnfm appt
My technician gonna call me when you get here,cnfm appt
Technician call me when you get here,cnfm appt
Newmont Mining technician,cnfm appt
Where is my driver,cnfm appt
I want to know if they're coming here,cnfm appt
It's supposed to be a different time,cnfm appt
Confirming,cnfm appt
I want to confirm my appointment,cnfm appt
I want to confirm the appointment,cnfm appt
Oh one to confirm,cnfm appt
About the appointment,cnfm appt
It's confirmed,cnfm appt
Correct,cnfm appt
I want an appointment,cnfm appt
Lowes appointments tomorrow,cnfm appt
I'm calling about this appointment I have tomorrow,cnfm appt
They were supposed to show up tonight,cnfm appt
They were supposed to come tonight,cnfm appt
I want to know what I'm getting with this cable,cnfm appt
Appointment time change,cnfm appt
Oh I was just gonna say that if if I'm sleeping just telling you to come on and leave the door unlocked,cnfm appt
Send email confirmation,cnfm appt
Someone,cnfm appt
Correct,cnfm appt
Correct,cnfm appt
Just give me see appointment hours again Monday,cnfm appt
That's all I wanted to know if that would be here by seven,cnfm appt
Hello return no cozier appointment time,cnfm appt
Main appointment for Sunday tomorrow,cnfm appt
I just want to know if I can get one sooner,cnfm appt
Hey I want to know if they're here,cnfm appt
Well I I would like to have it updated because I think I should get to service a little sooner than what they're talking,cnfm appt
Just confirming thank you,cnfm appt
ETA when the technician will come here what time,cnfm appt
By having by having the technician be in on time,cnfm appt
Just checking to see if they're still coming,cnfm appt
Confirm address,cnfm appt
Was supposed to be today,cnfm appt
Confirm it,cnfm appt
Let him know I'm here dollar over there,cnfm appt
I been waiting for over almost hours now,cnfm appt
To someone,cnfm appt
He hasn't shown up,cnfm appt
Technician has not come to the house,cnfm appt
They haven't showed,cnfm appt
They haven't shown up,cnfm appt
Haven't heard from technician,cnfm appt
Have not heard from technician,cnfm appt
Have not heard from technician,cnfm appt
Waiting on a technician,cnfm appt
Okay we called me,cnfm appt
Please call me,cnfm appt
I don't think I want to know if he still call me because he's not here it's five two five,cnfm appt
Is he still call me,cnfm appt
Yeah just called me back,cnfm appt
Where is the technician,cnfm appt
Verify,cnfm appt
No that's fine just confirming thank you,cnfm appt
Just checking to see if I want to check with a customer service rep if there's a cancellation for today for them to come out,cnfm appt
What I found out that one of course working now is what you send one tech technician to come,cnfm appt
Checking if the technician is coming today,cnfm appt
I don't know I'm just calling to make sure that I can retain my ACP credit,cnfm appt
Incorrect date,cnfm appt
Wrong date,cnfm appt
Correct,cnfm appt
Check just checking to see technician is coming,cnfm appt
I needed to know,cnfm appt
No I just want it wasn't just wandering I was waiting this line,cnfm appt
That's all I need to know,cnfm appt
No I just wanna make sure you will call me,cnfm appt
I just received a phone call I want to know what it's about,cnfm appt
Follow up on another call about seasonal service,cnfm appt
Follow up on a call I made yesterday about seasonal service,cnfm appt
Just checking to make sure,cnfm appt
I need to know if that is confirmed or not,cnfm appt
And they were supposed to call at two thirty p.m. in my number but they did not call,cnfm appt
I need to know when,cnfm appt
Confirm,cnfm appt
I would like to have the technician call me when you get here,cnfm appt
I just want to know if we don't have any Internet at all,cnfm appt
Can you call me and let me know,cnfm appt
Okay no I just want to make sure that it was confirmed to see it,cnfm appt
No I just wanna make sure you got on his way,cnfm appt
Technician,cnfm appt
Please confirm,cnfm appt
How much is it going to call,cnfm appt
Service call,cnfm appt
Call me,cnfm appt
I want to know if they needed TV,cnfm appt
I want to know when I'm on break speculation,cnfm appt
What time is it,cnfm appt
When will the technician be here,cnfm appt
My technician is not here,cnfm appt
Mike my technician is not the correct location,cnfm appt
My technician is not here,cnfm appt
Technician number,cnfm appt
Technician is not here,cnfm appt
Okay tell me your tell me what I want to know thank you goodbye,cnfm appt
The technician isn't here,cnfm appt
That's I just want to know what time it was mostly euro to,cnfm appt
No I was just calling to make sure that I was on the repair list today,cnfm appt
Okay is he going to call me from his phone,cnfm appt
I'm calling about minute,cnfm appt
What time is my technician arriving,cnfm appt
I just wanted to check the time,cnfm appt
To verify the address the technician is coming,cnfm appt
Verify the address,cnfm appt
Thank you for confirming,cnfm appt
What time is the appointment,cnfm appt
That's all I want to know what time you coming,cnfm appt
No everything is okay I just want to I want to keep the appointment,cnfm appt
No connect me with someone,cnfm appt
Someone called me this morning at nine o'clock and I wanna know why,cnfm appt
